dataset,retriever,representation,case_id,candidate_count,picked_case_id,top_score,family_hit,first_service_hit,sre_first_service_hit,service_metric_hit
Triage-Bench,ColBERT,through_earliest_abnormal,S01_ad_high_cpu_run_07,199,S01_ad_high_cpu_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S01_ad_high_cpu_run_08,199,S01_ad_high_cpu_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S01_ad_high_cpu_run_09,199,S01_ad_high_cpu_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S01_ad_high_cpu_run_10,199,S01_ad_high_cpu_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_01,199,S02_payment_failure_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_02,199,S02_payment_failure_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_03,199,S02_payment_failure_run_14,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_04,199,S02_payment_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_05,199,S02_payment_failure_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_06,199,S10_productcatalog_failure_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_07,199,S02_payment_failure_run_16,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_08,199,S02_payment_failure_run_16,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_09,199,S02_payment_failure_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_10,199,S02_payment_failure_run_02,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_14,199,S02_payment_failure_run_16,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_15,199,S02_payment_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_16,199,S02_payment_failure_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S02_payment_failure_run_17,199,S02_payment_failure_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_01,199,S03_checkout_pod_kill_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_02,199,S03_checkout_pod_kill_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_03,199,S03_checkout_pod_kill_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_04,199,S03_checkout_pod_kill_run_01,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_05,199,S03_checkout_pod_kill_run_09,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_06,199,S03_checkout_pod_kill_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_07,199,S03_checkout_pod_kill_run_02,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_08,199,S03_checkout_pod_kill_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_09,199,S03_checkout_pod_kill_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_10,199,S03_checkout_pod_kill_run_16,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_14,199,S03_checkout_pod_kill_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_15,199,S03_checkout_pod_kill_run_02,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_16,199,S03_checkout_pod_kill_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S03_checkout_pod_kill_run_17,199,S03_checkout_pod_kill_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_01,199,S04_productcatalog_network_delay_run_11,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_02,199,S10_productcatalog_failure_run_28,,false,true,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_03,199,S04_productcatalog_network_delay_run_09,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_04,199,S10_productcatalog_failure_run_15,,false,true,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_05,199,S04_productcatalog_network_delay_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_06,199,S04_productcatalog_network_delay_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_07,199,S04_productcatalog_network_delay_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_08,199,S04_productcatalog_network_delay_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_09,199,S04_productcatalog_network_delay_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_10,199,S04_productcatalog_network_delay_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_11,199,S04_productcatalog_network_delay_run_01,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_12,199,S09_payment_dns_fault_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_13,199,S04_productcatalog_network_delay_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S04_productcatalog_network_delay_run_14,199,S06_reco_cache_growth_run_02,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_01,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_02,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_03,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_04,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_05,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_06,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_07,199,S05_email_memory_leak_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_08,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_09,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_10,199,S05_email_memory_leak_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S05_email_memory_leak_run_11,199,S09_payment_dns_fault_run_09,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_01,199,S06_reco_cache_growth_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_02,199,S04_productcatalog_network_delay_run_14,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_03,199,S06_reco_cache_growth_run_02,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_04,199,S22_image_provider_memory_stress_run_09,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_05,199,S06_reco_cache_growth_run_11,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_06,199,S06_reco_cache_growth_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_07,199,S06_reco_cache_growth_run_11,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_08,199,S06_reco_cache_growth_run_11,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_09,199,S06_reco_cache_growth_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_10,199,S06_reco_cache_growth_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S06_reco_cache_growth_run_11,199,S06_reco_cache_growth_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_01,199,S07_homepage_flood_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_02,199,S07_homepage_flood_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_03,199,S07_homepage_flood_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_04,199,S07_homepage_flood_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_05,199,S07_homepage_flood_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_06,199,S07_homepage_flood_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_07,199,S07_homepage_flood_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_08,199,S07_homepage_flood_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_09,199,S03_checkout_pod_kill_run_15,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S07_homepage_flood_run_10,199,S07_homepage_flood_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_01,199,S08_kafka_queue_lag_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_02,199,S08_kafka_queue_lag_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_03,199,S08_kafka_queue_lag_run_01,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_04,199,S08_kafka_queue_lag_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_05,199,S10_productcatalog_failure_run_05,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_06,199,S07_homepage_flood_run_04,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_07,199,S08_kafka_queue_lag_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_08,199,S08_kafka_queue_lag_run_01,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_09,199,S08_kafka_queue_lag_run_11,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_10,199,S08_kafka_queue_lag_run_11,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_11,199,S08_kafka_queue_lag_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_12,199,S08_kafka_queue_lag_run_13,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_13,199,S08_kafka_queue_lag_run_12,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S08_kafka_queue_lag_run_14,199,S01_ad_high_cpu_run_05,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_01,199,S09_payment_dns_fault_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_02,199,S09_payment_dns_fault_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_03,199,S09_payment_dns_fault_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_04,199,S09_payment_dns_fault_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_05,199,S09_payment_dns_fault_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_06,199,S09_payment_dns_fault_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_07,199,S12_cart_failed_readiness_run_03,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_08,199,S09_payment_dns_fault_run_10,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_09,199,S05_email_memory_leak_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_10,199,S09_payment_dns_fault_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S09_payment_dns_fault_run_11,199,S04_productcatalog_network_delay_run_12,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_01,199,S10_productcatalog_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_02,199,S10_productcatalog_failure_run_27,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_03,199,S10_productcatalog_failure_run_23,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_04,199,S15_email_pod_kill_run_01,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_05,199,S10_productcatalog_failure_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_06,199,S10_productcatalog_failure_run_02,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_07,199,S08_kafka_queue_lag_run_05,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_08,199,S10_productcatalog_failure_run_22,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_09,199,S14_recommendation_network_loss_run_01,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_10,199,S10_productcatalog_failure_run_20,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_11,199,S02_payment_failure_run_06,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_12,199,S04_productcatalog_network_delay_run_04,,false,true,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_13,199,S10_productcatalog_failure_run_15,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_14,199,S10_productcatalog_failure_run_12,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_15,199,S10_productcatalog_failure_run_16,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_16,199,S10_productcatalog_failure_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_17,199,S10_productcatalog_failure_run_29,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_18,199,S10_productcatalog_failure_run_29,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_19,199,S04_productcatalog_network_delay_run_04,,false,true,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_20,199,S10_productcatalog_failure_run_12,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_21,199,S10_productcatalog_failure_run_19,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_22,199,S10_productcatalog_failure_run_13,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_23,199,S04_productcatalog_network_delay_run_04,,false,true,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_27,199,S10_productcatalog_failure_run_13,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_28,199,S10_productcatalog_failure_run_09,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_29,199,S10_productcatalog_failure_run_13,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S10_productcatalog_failure_run_30,199,S10_productcatalog_failure_run_13,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_01,199,S11_image_slow_load_run_03,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_02,199,S04_productcatalog_network_delay_run_12,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_03,199,S11_image_slow_load_run_01,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_04,199,S11_image_slow_load_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_05,199,S12_cart_failed_readiness_run_08,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_06,199,S11_image_slow_load_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_07,199,S09_payment_dns_fault_run_09,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_08,199,S12_cart_failed_readiness_run_10,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_09,199,S11_image_slow_load_run_11,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_10,199,S12_cart_failed_readiness_run_09,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S11_image_slow_load_run_11,199,S16_productcatalog_http_abort_run_01,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_01,199,S13_payment_unreachable_run_01,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_02,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_03,199,S04_productcatalog_network_delay_run_13,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_04,199,S11_image_slow_load_run_05,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_05,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_06,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_07,199,S11_image_slow_load_run_08,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_08,199,S11_image_slow_load_run_05,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_09,199,S11_image_slow_load_run_10,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_10,199,S11_image_slow_load_run_08,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S12_cart_failed_readiness_run_11,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S13_payment_unreachable_run_01,199,S12_cart_failed_readiness_run_01,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S14_recommendation_network_loss_run_01,199,S10_productcatalog_failure_run_09,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S15_email_pod_kill_run_01,199,S10_productcatalog_failure_run_28,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S16_productcatalog_http_abort_run_01,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S17_ad_pod_failure_run_04,199,S17_ad_pod_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S17_ad_pod_failure_run_05,199,S17_ad_pod_failure_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S17_ad_pod_failure_run_06,199,S17_ad_pod_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S17_ad_pod_failure_run_07,199,S17_ad_pod_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S18_recommendation_pod_failure_run_04,199,S18_recommendation_pod_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S18_recommendation_pod_failure_run_05,199,S18_recommendation_pod_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S18_recommendation_pod_failure_run_06,199,S18_recommendation_pod_failure_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S18_recommendation_pod_failure_run_07,199,S18_recommendation_pod_failure_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S19_frontend_pod_failure_run_04,199,S19_frontend_pod_failure_run_09,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S19_frontend_pod_failure_run_05,199,S19_frontend_pod_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S19_frontend_pod_failure_run_06,199,S19_frontend_pod_failure_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S19_frontend_pod_failure_run_07,199,S19_frontend_pod_failure_run_09,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S19_frontend_pod_failure_run_08,199,S19_frontend_pod_failure_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S19_frontend_pod_failure_run_09,199,S19_frontend_pod_failure_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S20_email_pod_failure_run_04,199,S20_email_pod_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S20_email_pod_failure_run_05,199,S20_email_pod_failure_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S20_email_pod_failure_run_06,199,S20_email_pod_failure_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S20_email_pod_failure_run_07,199,S20_email_pod_failure_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S20_email_pod_failure_run_08,199,S20_email_pod_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S20_email_pod_failure_run_09,199,S20_email_pod_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S21_cart_pod_failure_run_04,199,S21_cart_pod_failure_run_05,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S21_cart_pod_failure_run_05,199,S21_cart_pod_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S21_cart_pod_failure_run_06,199,S21_cart_pod_failure_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S21_cart_pod_failure_run_07,199,S21_cart_pod_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S21_cart_pod_failure_run_08,199,S21_cart_pod_failure_run_09,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S21_cart_pod_failure_run_09,199,S21_cart_pod_failure_run_07,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S22_image_provider_memory_stress_run_04,199,S22_image_provider_memory_stress_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S22_image_provider_memory_stress_run_05,199,S22_image_provider_memory_stress_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S22_image_provider_memory_stress_run_06,199,S22_image_provider_memory_stress_run_08,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S22_image_provider_memory_stress_run_07,199,S22_image_provider_memory_stress_run_04,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S22_image_provider_memory_stress_run_08,199,S22_image_provider_memory_stress_run_06,,true,true,,true
Triage-Bench,ColBERT,through_earliest_abnormal,S22_image_provider_memory_stress_run_09,199,S11_image_slow_load_run_01,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S23_productcatalog_flag_mixed_run_04,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S23_productcatalog_flag_mixed_run_05,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S23_productcatalog_flag_mixed_run_06,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S23_productcatalog_flag_mixed_run_07,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S23_productcatalog_flag_mixed_run_08,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,through_earliest_abnormal,S23_productcatalog_flag_mixed_run_09,199,S11_image_slow_load_run_11,,false,false,,false
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_01,199,S01_ad_high_cpu_run_05,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_02,199,S01_ad_high_cpu_run_05,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_03,199,S01_ad_high_cpu_run_02,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_04,199,S01_ad_high_cpu_run_05,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_05,199,S01_ad_high_cpu_run_01,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_06,199,S01_ad_high_cpu_run_04,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_07,199,S01_ad_high_cpu_run_02,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_08,199,S01_ad_high_cpu_run_04,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_09,199,S01_ad_high_cpu_run_04,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S01_ad_high_cpu_run_10,199,S01_ad_high_cpu_run_02,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S02_payment_failure_run_01,199,S02_payment_failure_run_15,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S02_payment_failure_run_02,199,S02_payment_failure_run_09,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S02_payment_failure_run_03,199,S02_payment_failure_run_14,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S02_payment_failure_run_04,199,S02_payment_failure_run_06,,true,true,,true
Triage-Bench,ColBERT,four_field_with_order,S02_payment_failure_run_05,199,S02_payment_failure_run_16,,true,true,,true
