case_id,family_id,target_service,target_metric,alert_service,alert_metric,maximum_change_service,maximum_change_metric,maximum_change_peak_residual_z,earliest_abnormal_service,earliest_abnormal_metric,earliest_abnormal_residual_z,change_order_pairs,change_order_offsets,retrieval_service_text,retrieval_line_text
S02_payment_failure_run_01,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,3000000,payment,pod_restart_count,3000000,frontend/http_5xx_ratio;frontend/request_count;cart/request_count;product-catalog/request_count;ad/request_count,-9.5m;-9.5m;-9.5m;-9.5m;-9.5m,incident_id S02_payment_failure_run_01 family_id S02_payment_failure region us slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -9.0m change_start_delta_pct na change_start_residual_z 3000000.00 sequence_rank1_service frontend sequence_rank1_metric http_5xx_ratio sequence_rank1_offset -9.5m sequence_rank2_service frontend sequence_rank2_metric request_count sequence_rank2_offset -9.5m sequence_rank3_service cart sequence_rank3_metric request_count sequence_rank3_offset -9.5m sequence_rank4_service product-catalog sequence_rank4_metric request_count sequence_rank4_offset -9.5m sequence_rank5_service ad sequence_rank5_metric request_count sequence_rank5_offset -9.5m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service checkout slot_rank4_metric dependency_error_ratio slot_rank5_service payment slot_rank5_metric memory_usage,rank 1 service frontend metric http_5xx_ratio earliest_residual_z 989.33 peak_residual_z 38533.87 rank 2 service frontend metric request_count earliest_residual_z -0.45 peak_residual_z 2.66 rank 3 service cart metric request_count earliest_residual_z -0.45 peak_residual_z 2.52 rank 4 service product-catalog metric request_count earliest_residual_z -0.45 peak_residual_z 2.20 rank 5 service ad metric request_count earliest_residual_z -0.45 peak_residual_z 2.60
S02_payment_failure_run_02,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,3000000,payment,pod_restart_count,1000000,frontend/request_count;cart/request_count;checkout/cpu_usage;product-catalog/request_count;ad/request_count,-10.8m;-10.8m;-10.8m;-10.8m;-10.8m,incident_id S02_payment_failure_run_02 family_id S02_payment_failure region us slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -10.7m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -10.8m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -10.8m sequence_rank3_service checkout sequence_rank3_metric cpu_usage sequence_rank3_offset -10.8m sequence_rank4_service product-catalog sequence_rank4_metric request_count sequence_rank4_offset -10.8m sequence_rank5_service ad sequence_rank5_metric request_count sequence_rank5_offset -10.8m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service checkout slot_rank4_metric dependency_error_ratio slot_rank5_service frontend slot_rank5_metric http_5xx_ratio,rank 1 service frontend metric request_count earliest_residual_z -0.37 peak_residual_z 2.69 rank 2 service cart metric request_count earliest_residual_z -0.37 peak_residual_z 2.53 rank 3 service checkout metric cpu_usage earliest_residual_z 2.18 peak_residual_z 2.91 rank 4 service product-catalog metric request_count earliest_residual_z -0.37 peak_residual_z 2.09 rank 5 service ad metric request_count earliest_residual_z -0.37 peak_residual_z 2.64
S02_payment_failure_run_03,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,3000000,payment,pod_restart_count,1000000,frontend/request_count;product-catalog/request_count;cart/request_count;recommendation/request_count;ad/request_count,-10.8m;-10.8m;-10.8m;-10.8m;-10.8m,incident_id S02_payment_failure_run_03 family_id S02_payment_failure region eu slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -10.7m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -10.8m sequence_rank2_service product-catalog sequence_rank2_metric request_count sequence_rank2_offset -10.8m sequence_rank3_service cart sequence_rank3_metric request_count sequence_rank3_offset -10.8m sequence_rank4_service recommendation sequence_rank4_metric request_count sequence_rank4_offset -10.8m sequence_rank5_service ad sequence_rank5_metric request_count sequence_rank5_offset -10.8m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service frontend slot_rank2_metric http_5xx_ratio slot_rank3_service checkout slot_rank3_metric error_ratio slot_rank4_service frontend slot_rank4_metric error_ratio slot_rank5_service checkout slot_rank5_metric dependency_error_ratio,rank 1 service frontend metric request_count earliest_residual_z -0.40 peak_residual_z 8.66 rank 2 service product-catalog metric request_count earliest_residual_z -0.39 peak_residual_z 8.06 rank 3 service cart metric request_count earliest_residual_z -0.40 peak_residual_z 7.41 rank 4 service recommendation metric request_count earliest_residual_z -0.40 peak_residual_z 9.22 rank 5 service ad metric request_count earliest_residual_z -0.39 peak_residual_z 8.89
S02_payment_failure_run_04,S02_payment_failure,payment,pod_restart_count,checkout,error_ratio,checkout,error_ratio,39.8534750062,checkout,error_ratio,15.9306383892,frontend/request_count;cart/request_count;recommendation/request_count;ad/request_count;checkout/request_count,-10.8m;-10.8m;-10.8m;-10.8m;-10.8m,incident_id S02_payment_failure_run_04 family_id S02_payment_failure region us slot_top_service checkout slot_top_metric error_ratio slot_top_delta_pct +42364.83% slot_top_residual_z 39.85 change_start_service checkout change_start_metric error_ratio change_start_offset -10.3m change_start_delta_pct +16934.50% change_start_residual_z 15.93 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -10.8m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -10.8m sequence_rank3_service recommendation sequence_rank3_metric request_count sequence_rank3_offset -10.8m sequence_rank4_service ad sequence_rank4_metric request_count sequence_rank4_offset -10.8m sequence_rank5_service checkout sequence_rank5_metric request_count sequence_rank5_offset -10.8m slot_rank1_service checkout slot_rank1_metric error_ratio slot_rank2_service payment slot_rank2_metric pod_restart_count slot_rank3_service checkout slot_rank3_metric dependency_error_ratio slot_rank4_service checkout slot_rank4_metric latency_p95 slot_rank5_service payment slot_rank5_metric memory_usage,rank 1 service frontend metric request_count earliest_residual_z -0.42 peak_residual_z 3.05 rank 2 service cart metric request_count earliest_residual_z -0.42 peak_residual_z 2.68 rank 3 service recommendation metric request_count earliest_residual_z -0.42 peak_residual_z 3.66 rank 4 service ad metric request_count earliest_residual_z -0.42 peak_residual_z 3.30 rank 5 service checkout metric request_count earliest_residual_z -0.42 peak_residual_z 3.38
S02_payment_failure_run_05,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,3000000,payment,pod_restart_count,1000000,frontend/request_count;cart/request_count;recommendation/request_count;ad/request_count;cart/cpu_usage,-11.0m;-11.0m;-11.0m;-11.0m;-11.0m,incident_id S02_payment_failure_run_05 family_id S02_payment_failure region us slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -10.8m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -11.0m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -11.0m sequence_rank3_service recommendation sequence_rank3_metric request_count sequence_rank3_offset -11.0m sequence_rank4_service ad sequence_rank4_metric request_count sequence_rank4_offset -11.0m sequence_rank5_service cart sequence_rank5_metric cpu_usage sequence_rank5_offset -11.0m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service checkout slot_rank4_metric dependency_error_ratio slot_rank5_service checkout slot_rank5_metric latency_p95,rank 1 service frontend metric request_count earliest_residual_z -0.40 peak_residual_z 5.92 rank 2 service cart metric request_count earliest_residual_z -0.40 peak_residual_z 5.38 rank 3 service recommendation metric request_count earliest_residual_z -0.39 peak_residual_z 6.30 rank 4 service ad metric request_count earliest_residual_z -0.39 peak_residual_z 5.65 rank 5 service cart metric cpu_usage earliest_residual_z -2.32 peak_residual_z -2.80
S02_payment_failure_run_06,S02_payment_failure,payment,pod_restart_count,frontend,error_ratio,frontend,error_ratio,1666.31785881,frontend,error_ratio,43.2724587004,frontend/request_count;cart/request_count;recommendation/request_count;ad/request_count;checkout/request_count,-11.0m;-11.0m;-11.0m;-11.0m;-11.0m,incident_id S02_payment_failure_run_06 family_id S02_payment_failure region eu slot_top_service frontend slot_top_metric error_ratio slot_top_delta_pct +1763465.06% slot_top_residual_z 1666.32 change_start_service frontend change_start_metric error_ratio change_start_offset -10.8m change_start_delta_pct +45795.27% change_start_residual_z 43.27 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -11.0m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -11.0m sequence_rank3_service recommendation sequence_rank3_metric request_count sequence_rank3_offset -11.0m sequence_rank4_service ad sequence_rank4_metric request_count sequence_rank4_offset -11.0m sequence_rank5_service checkout sequence_rank5_metric request_count sequence_rank5_offset -11.0m slot_rank1_service frontend slot_rank1_metric error_ratio slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service payment slot_rank3_metric pod_restart_count slot_rank4_service frontend slot_rank4_metric http_5xx_ratio slot_rank5_service checkout slot_rank5_metric dependency_error_ratio,rank 1 service frontend metric request_count earliest_residual_z -0.37 peak_residual_z 6.39 rank 2 service cart metric request_count earliest_residual_z -0.37 peak_residual_z 6.01 rank 3 service recommendation metric request_count earliest_residual_z -0.37 peak_residual_z 6.41 rank 4 service ad metric request_count earliest_residual_z -0.36 peak_residual_z 5.33 rank 5 service checkout metric request_count earliest_residual_z -0.37 peak_residual_z 6.65
S02_payment_failure_run_07,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,6000000,payment,pod_restart_count,3000000,payment/cpu_usage;frontend/cpu_usage;frontend/request_count;cart/request_count;recommendation/request_count,-10.7m;-10.7m;-10.7m;-10.7m;-10.7m,incident_id S02_payment_failure_run_07 family_id S02_payment_failure region us slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 6000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -10.0m change_start_delta_pct na change_start_residual_z 3000000.00 sequence_rank1_service payment sequence_rank1_metric cpu_usage sequence_rank1_offset -10.7m sequence_rank2_service frontend sequence_rank2_metric cpu_usage sequence_rank2_offset -10.7m sequence_rank3_service frontend sequence_rank3_metric request_count sequence_rank3_offset -10.7m sequence_rank4_service cart sequence_rank4_metric request_count sequence_rank4_offset -10.7m sequence_rank5_service recommendation sequence_rank5_metric request_count sequence_rank5_offset -10.7m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service checkout slot_rank4_metric dependency_error_ratio slot_rank5_service checkout slot_rank5_metric latency_p95,rank 1 service payment metric cpu_usage earliest_residual_z 2.47 peak_residual_z -10.88 rank 2 service frontend metric cpu_usage earliest_residual_z 2.58 peak_residual_z 6.29 rank 3 service frontend metric request_count earliest_residual_z -0.43 peak_residual_z 5.36 rank 4 service cart metric request_count earliest_residual_z -0.43 peak_residual_z 4.98 rank 5 service recommendation metric request_count earliest_residual_z -0.43 peak_residual_z 6.19
S02_payment_failure_run_08,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,3000000,payment,pod_restart_count,3000000,frontend/request_count;cart/request_count;product-catalog/request_count;recommendation/request_count;ad/request_count,-10.7m;-10.7m;-10.7m;-10.7m;-10.7m,incident_id S02_payment_failure_run_08 family_id S02_payment_failure region us slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -10.0m change_start_delta_pct na change_start_residual_z 3000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -10.7m sequence_rank2_service cart sequence_rank2_metric request_count sequence_rank2_offset -10.7m sequence_rank3_service product-catalog sequence_rank3_metric request_count sequence_rank3_offset -10.7m sequence_rank4_service recommendation sequence_rank4_metric request_count sequence_rank4_offset -10.7m sequence_rank5_service ad sequence_rank5_metric request_count sequence_rank5_offset -10.7m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service checkout slot_rank4_metric dependency_error_ratio slot_rank5_service frontend slot_rank5_metric http_5xx_ratio,rank 1 service frontend metric request_count earliest_residual_z -0.39 peak_residual_z 2.99 rank 2 service cart metric request_count earliest_residual_z -0.39 peak_residual_z 2.81 rank 3 service product-catalog metric request_count earliest_residual_z -0.37 peak_residual_z 3.75 rank 4 service recommendation metric request_count earliest_residual_z -0.39 peak_residual_z 3.23 rank 5 service ad metric request_count earliest_residual_z -0.39 peak_residual_z 3.17
S02_payment_failure_run_09,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,3000000,payment,pod_restart_count,2000000,payment/pod_restart_count;frontend/error_ratio;frontend/http_5xx_ratio;frontend/dependency_error_ratio;frontend/request_count,-10.7m;-10.7m;-10.7m;-10.7m;-10.7m,incident_id S02_payment_failure_run_09 family_id S02_payment_failure region eu slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -10.7m change_start_delta_pct na change_start_residual_z 2000000.00 sequence_rank1_service payment sequence_rank1_metric pod_restart_count sequence_rank1_offset -10.7m sequence_rank2_service frontend sequence_rank2_metric error_ratio sequence_rank2_offset -10.7m sequence_rank3_service frontend sequence_rank3_metric http_5xx_ratio sequence_rank3_offset -10.7m sequence_rank4_service frontend sequence_rank4_metric dependency_error_ratio sequence_rank4_offset -10.7m sequence_rank5_service frontend sequence_rank5_metric request_count sequence_rank5_offset -10.7m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service checkout slot_rank4_metric dependency_error_ratio slot_rank5_service frontend slot_rank5_metric http_5xx_ratio,rank 1 service payment metric pod_restart_count earliest_residual_z 2000000.00 peak_residual_z 3000000.00 rank 2 service frontend metric error_ratio earliest_residual_z 1276.67 peak_residual_z 59120.97 rank 3 service frontend metric http_5xx_ratio earliest_residual_z 3846.42 peak_residual_z 54823.86 rank 4 service frontend metric dependency_error_ratio earliest_residual_z 853.90 peak_residual_z 41328.29 rank 5 service frontend metric request_count earliest_residual_z 2.59 peak_residual_z 3.15
S02_payment_failure_run_10,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,3000000,payment,pod_restart_count,1000000,frontend/request_count;product-catalog/request_count;cart/request_count;recommendation/request_count;ad/request_count,-10.7m;-10.7m;-10.7m;-10.7m;-10.7m,incident_id S02_payment_failure_run_10 family_id S02_payment_failure region us slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -10.5m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -10.7m sequence_rank2_service product-catalog sequence_rank2_metric request_count sequence_rank2_offset -10.7m sequence_rank3_service cart sequence_rank3_metric request_count sequence_rank3_offset -10.7m sequence_rank4_service recommendation sequence_rank4_metric request_count sequence_rank4_offset -10.7m sequence_rank5_service ad sequence_rank5_metric request_count sequence_rank5_offset -10.7m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service checkout slot_rank2_metric error_ratio slot_rank3_service frontend slot_rank3_metric error_ratio slot_rank4_service checkout slot_rank4_metric dependency_error_ratio slot_rank5_service frontend slot_rank5_metric http_5xx_ratio,rank 1 service frontend metric request_count earliest_residual_z -0.35 peak_residual_z 7.21 rank 2 service product-catalog metric request_count earliest_residual_z -0.31 peak_residual_z 6.48 rank 3 service cart metric request_count earliest_residual_z -0.34 peak_residual_z 6.29 rank 4 service recommendation metric request_count earliest_residual_z -0.33 peak_residual_z 7.16 rank 5 service ad metric request_count earliest_residual_z -0.33 peak_residual_z 7.01
S02_payment_failure_run_14,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,1000000,payment,pod_restart_count,1000000,frontend/request_count;payment/pod_restart_count;frontend/latency_p95;payment/cpu_usage;frontend/cpu_usage,-9.8m;-9.7m;-9.5m;-8.7m;-8.2m,incident_id S02_payment_failure_run_14 family_id S02_payment_failure region eu slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -9.7m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -9.8m sequence_rank2_service payment sequence_rank2_metric pod_restart_count sequence_rank2_offset -9.7m sequence_rank3_service frontend sequence_rank3_metric latency_p95 sequence_rank3_offset -9.5m sequence_rank4_service payment sequence_rank4_metric cpu_usage sequence_rank4_offset -8.7m sequence_rank5_service frontend sequence_rank5_metric cpu_usage sequence_rank5_offset -8.2m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service payment slot_rank2_metric memory_usage slot_rank3_service payment slot_rank3_metric cpu_usage slot_rank4_service email slot_rank4_metric cpu_usage slot_rank5_service kafka slot_rank5_metric queue_lag,rank 1 service frontend metric request_count earliest_residual_z -0.45 peak_residual_z 2.24 rank 2 service payment metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 3 service frontend metric latency_p95 earliest_residual_z -1.75 peak_residual_z -1.75 rank 4 service payment metric cpu_usage earliest_residual_z -19.99 peak_residual_z -19.99 rank 5 service frontend metric cpu_usage earliest_residual_z 2.36 peak_residual_z 2.36
S02_payment_failure_run_15,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,1000000,payment,pod_restart_count,1000000,payment/pod_restart_count;frontend/request_count;payment/cpu_usage;email/cpu_usage;kafka/cpu_usage,-9.8m;-9.8m;-8.5m;-7.8m;-7.3m,incident_id S02_payment_failure_run_15 family_id S02_payment_failure region ap slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -9.8m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service payment sequence_rank1_metric pod_restart_count sequence_rank1_offset -9.8m sequence_rank2_service frontend sequence_rank2_metric request_count sequence_rank2_offset -9.8m sequence_rank3_service payment sequence_rank3_metric cpu_usage sequence_rank3_offset -8.5m sequence_rank4_service email sequence_rank4_metric cpu_usage sequence_rank4_offset -7.8m sequence_rank5_service kafka sequence_rank5_metric cpu_usage sequence_rank5_offset -7.3m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service payment slot_rank2_metric memory_usage slot_rank3_service payment slot_rank3_metric cpu_usage slot_rank4_service frontend slot_rank4_metric latency_p95 slot_rank5_service ad slot_rank5_metric dependency_error_ratio,rank 1 service payment metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 2 service frontend metric request_count earliest_residual_z -0.45 peak_residual_z 2.24 rank 3 service payment metric cpu_usage earliest_residual_z -19.99 peak_residual_z -20.00 rank 4 service email metric cpu_usage earliest_residual_z 1.62 peak_residual_z 1.62 rank 5 service kafka metric cpu_usage earliest_residual_z 3.19 peak_residual_z 3.19
S02_payment_failure_run_16,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,1000000,payment,pod_restart_count,1000000,frontend/request_count;payment/pod_restart_count;email/cpu_usage;checkout/cpu_usage;payment/cpu_usage,-9.8m;-9.7m;-9.0m;-8.8m;-8.5m,incident_id S02_payment_failure_run_16 family_id S02_payment_failure region eu slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -9.7m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -9.8m sequence_rank2_service payment sequence_rank2_metric pod_restart_count sequence_rank2_offset -9.7m sequence_rank3_service email sequence_rank3_metric cpu_usage sequence_rank3_offset -9.0m sequence_rank4_service checkout sequence_rank4_metric cpu_usage sequence_rank4_offset -8.8m sequence_rank5_service payment sequence_rank5_metric cpu_usage sequence_rank5_offset -8.5m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service payment slot_rank2_metric memory_usage slot_rank3_service payment slot_rank3_metric cpu_usage slot_rank4_service ad slot_rank4_metric dependency_error_ratio slot_rank5_service recommendation slot_rank5_metric dependency_error_ratio,rank 1 service frontend metric request_count earliest_residual_z -0.45 peak_residual_z 2.24 rank 2 service payment metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 3 service email metric cpu_usage earliest_residual_z 1.79 peak_residual_z 1.82 rank 4 service checkout metric cpu_usage earliest_residual_z 1.48 peak_residual_z 1.48 rank 5 service payment metric cpu_usage earliest_residual_z -6.99 peak_residual_z -6.99
S02_payment_failure_run_17,S02_payment_failure,payment,pod_restart_count,payment,pod_restart_count,payment,pod_restart_count,1000000,payment,pod_restart_count,1000000,frontend/request_count;payment/pod_restart_count;payment/cpu_usage;frontend/latency_p95;frontend/cpu_usage,-9.7m;-9.5m;-8.7m;-8.0m;-7.7m,incident_id S02_payment_failure_run_17 family_id S02_payment_failure region ap slot_top_service payment slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 1000000.00 change_start_service payment change_start_metric pod_restart_count change_start_offset -9.5m change_start_delta_pct na change_start_residual_z 1000000.00 sequence_rank1_service frontend sequence_rank1_metric request_count sequence_rank1_offset -9.7m sequence_rank2_service payment sequence_rank2_metric pod_restart_count sequence_rank2_offset -9.5m sequence_rank3_service payment sequence_rank3_metric cpu_usage sequence_rank3_offset -8.7m sequence_rank4_service frontend sequence_rank4_metric latency_p95 sequence_rank4_offset -8.0m sequence_rank5_service frontend sequence_rank5_metric cpu_usage sequence_rank5_offset -7.7m slot_rank1_service payment slot_rank1_metric pod_restart_count slot_rank2_service payment slot_rank2_metric memory_usage slot_rank3_service payment slot_rank3_metric cpu_usage slot_rank4_service kafka slot_rank4_metric queue_lag slot_rank5_service product-catalog slot_rank5_metric cpu_usage,rank 1 service frontend metric request_count earliest_residual_z -0.46 peak_residual_z 2.18 rank 2 service payment metric pod_restart_count earliest_residual_z 1000000.00 peak_residual_z 1000000.00 rank 3 service payment metric cpu_usage earliest_residual_z -20.00 peak_residual_z -20.00 rank 4 service frontend metric latency_p95 earliest_residual_z 3.27 peak_residual_z 3.27 rank 5 service frontend metric cpu_usage earliest_residual_z 6.66 peak_residual_z 6.66
S03_checkout_pod_kill_run_01,S03_checkout_pod_kill,checkout,pod_restart_count,checkout,pod_restart_count,checkout,pod_restart_count,3000000,checkout,pod_restart_count,3000000,checkout/pod_restart_count;checkout/memory_usage;frontend/request_count;cart/request_count;product-catalog/request_count,-9.5m;-9.5m;-9.5m;-9.5m;-9.5m,incident_id S03_checkout_pod_kill_run_01 family_id S03_checkout_pod_kill region us slot_top_service checkout slot_top_metric pod_restart_count slot_top_delta_pct na slot_top_residual_z 3000000.00 change_start_service checkout change_start_metric pod_restart_count change_start_offset -9.5m change_start_delta_pct na change_start_residual_z 3000000.00 sequence_rank1_service checkout sequence_rank1_metric pod_restart_count sequence_rank1_offset -9.5m sequence_rank2_service checkout sequence_rank2_metric memory_usage sequence_rank2_offset -9.5m sequence_rank3_service frontend sequence_rank3_metric request_count sequence_rank3_offset -9.5m sequence_rank4_service cart sequence_rank4_metric request_count sequence_rank4_offset -9.5m sequence_rank5_service product-catalog sequence_rank5_metric request_count sequence_rank5_offset -9.5m slot_rank1_service checkout slot_rank1_metric pod_restart_count slot_rank2_service frontend slot_rank2_metric error_ratio slot_rank3_service checkout slot_rank3_metric memory_usage slot_rank4_service product-catalog slot_rank4_metric latency_p95 slot_rank5_service frontend slot_rank5_metric dependency_error_ratio,rank 1 service checkout metric pod_restart_count earliest_residual_z 3000000.00 peak_residual_z 3000000.00 rank 2 service checkout metric memory_usage earliest_residual_z 4.53 peak_residual_z -18.85 rank 3 service frontend metric request_count earliest_residual_z -0.44 peak_residual_z 2.57 rank 4 service cart metric request_count earliest_residual_z -0.44 peak_residual_z 1.95 rank 5 service product-catalog metric request_count earliest_residual_z -0.44 peak_residual_z 1.91
